"","iid","id","gender","idg","condtn","wave","round","position","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","age","field","field_cd","race","imprace","imprelig","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","race_explained","race_explained_o","field_explained","imprelig_o","imprace_o","goal_o","date_o","go_out_o","sports_o","tvsports_o","exercise_o","dining_o","museums_o","art_o","hiking_o","gaming_o","clubbing_o","reading_o","tv_o","theater_o","movies_o","concerts_o","music_o","shopping_o","yoga_o","exphappy_o"
"6917",468,3,0,5,2,19,15,6,11,11,491,0,0.47,0,29,3,30,10,25,20,8,7,0,6,7,8,7,6,5,5,6,25,"Human Rights: Middle East",13,6,5,2,1,6,3,"Professor; Human Rights Director",2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,8,8,7,6,6,5,5,5,15,25,15,20,15,10,8,9,8,7,8,"Other","Latino","Political Science/International Affairs",3,3,2,4,1,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,5
"6918",468,3,0,5,2,19,15,6,4,12,492,1,0.16,1,30,6,30,0,30,30,10,0,1,10,10,10,10,10,2,10,5,25,"Human Rights: Middle East",13,6,5,2,1,6,3,"Professor; Human Rights Director",2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,9,8,8,8,8,8,7,6,15,25,15,20,15,10,8,9,8,7,8,"Other","Other","Political Science/International Affairs",1,1,2,4,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7
"6919",468,3,0,5,2,19,15,6,12,13,493,0,0.07,0,20,4,30,10,10,30,10,10,0,9,10,10,9,9,8,9,4,25,"Human Rights: Middle East",13,6,5,2,1,6,3,"Professor; Human Rights Director",2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,8,8,7,6,5,4,7,6,15,25,15,20,15,10,8,9,8,7,8,"Other","Asian","Political Science/International Affairs",1,1,5,6,5,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,10
"6920",468,3,0,5,2,19,15,6,13,14,494,1,0.26,0,30,2,25,25,25,25,0,0,1,9,8,9,8,8,7,8,8,25,"Human Rights: Middle East",13,6,5,2,1,6,3,"Professor; Human Rights Director",2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,5,7,7,6,6,4,7,6,15,25,15,20,15,10,8,9,8,7,8,"Other","European","Political Science/International Affairs",8,2,4,3,3,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6
"6921",468,3,0,5,2,19,15,6,2,15,495,0,-0.07,1,32,6,20,20,20,15,15,10,0,7,5,7,5,5,4,6,6,25,"Human Rights: Middle East",13,6,5,2,1,6,3,"Professor; Human Rights Director",2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,4,7,7,7,7,6,5,6,15,25,15,20,15,10,8,9,8,7,8,"Other","Other","Political Science/International Affairs",6,5,2,2,1,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6
"6922",469,4,0,7,2,19,15,5,6,1,481,0,0.3,0,23,2,25,20,15,20,5,15,0,6,6,7,7,6,3,6,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,8,8,7,5,7,3.66666666666667,7,4,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",1,8,2,3,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6
"6923",469,4,0,7,2,19,15,5,7,2,482,0,0.31,0,30,2,20,10,22,20,15,13,1,8,5,6,5,5,4,6,3,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,2,5,6,7,3.33333333333333,3,6,3,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",6,2,2,6,1,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4
"6924",469,4,0,7,2,19,15,5,14,3,483,0,0.56,0,28,2,40,20,20,20,0,0,1,9,10,10,10,10,9,9,8,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,8,6,6,8,6,3.66666666666667,5,7,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",1,1,6,3,1,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5
"6925",469,4,0,7,2,19,15,5,5,4,484,0,0.02,1,31,4,16,16,20,16,16,16,1,9,8,9,8,9.93333333333333,8.66666666666667,7,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,4,7,6,5,7,4,6,5,30,20,10,20,10,10,8,8,6,7,4,"Asian","Asian","Political Science/International Affairs",1,1,1,6,4,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,6
"6926",469,4,0,7,2,19,15,5,2,5,485,1,0.51,0,29,1,20,15,20,15,15,15,1,9,9,10,9,10,7,8,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,6,8,8,7,7,7,7,7,30,20,10,20,10,10,8,8,6,7,4,"Asian","Black","Political Science/International Affairs",3,4,2,6,2,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6
"6927",469,4,0,7,2,19,15,5,4,6,486,0,0.17,0,32,3,20,20,20,15,10,15,0,8,7,6,8,6,5,6,3,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,7,7,7,5,8,6,7,6,30,20,10,20,10,10,8,8,6,7,4,"Asian","Latino","Political Science/International Affairs",1,1,3,6,2,7,1,3,10,8,6,4,1,9,8,1,7,10,5,8,2,2,8
"6928",469,4,0,7,2,19,15,5,13,7,487,0,0.42,1,24,4,25,26,15,10,9,15,1,7,7,7,5,5,3,6,4,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,3,9,8,3,6,2,6,6,30,20,10,20,10,10,8,8,6,7,4,"Asian","Asian","Political Science/International Affairs",1,1,1,5,3,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,5
"6929",469,4,0,7,2,19,15,5,8,8,488,0,0.31,1,29,4,15,20,20,20,5,20,0,5,5,8,5,5,5,5,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,4,7,6,6,5,7,7,7,30,20,10,20,10,10,8,8,6,7,4,"Asian","Asian","Political Science/International Affairs",1,1,3,2,3,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,5
"6930",469,4,0,7,2,19,15,5,9,9,489,1,-0.17,0,28,2,20,10,20,20,20,0,1,10,8,8,8,8,8,10,8,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,7,4,5,8,5,7,6,9,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",5,6,3,2,1,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,6
"6931",469,4,0,7,2,19,15,5,15,10,490,0,0.23,0,29,2,30,15,20,10,10,15,1,7,8,8,6,5,5,6,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,3,9,6,7,3.33333333333333,3,7,5,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",1,6,2,6,3,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3
"6932",469,4,0,7,2,19,15,5,10,11,491,1,-0.22,0,29,3,30,10,25,20,8,7,1,8,7,6,6,7,8,7,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,8,8,8,8,8,5,8,5,30,20,10,20,10,10,8,8,6,7,4,"Asian","Latino","Political Science/International Affairs",3,3,2,4,1,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,5
"6933",469,4,0,7,2,19,15,5,3,12,492,1,0.27,0,30,6,30,0,30,30,10,0,1,10,10,10,10,10,10,10,5,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,9,8,8,9,7,8,8,8,30,20,10,20,10,10,8,8,6,7,4,"Asian","Other","Political Science/International Affairs",1,1,2,4,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7
"6934",469,4,0,7,2,19,15,5,11,13,493,1,0.67,1,20,4,30,10,10,30,10,10,1,9,10,9,9,8,10,9,7,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,1,9,9,7,8,5,8,8,8,30,20,10,20,10,10,8,8,6,7,4,"Asian","Asian","Political Science/International Affairs",1,1,5,6,5,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,10
"6935",469,4,0,7,2,19,15,5,12,14,494,0,0.66,0,30,2,25,25,25,25,0,0,0,8,8,8,8,7,8,6,6,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,4,8,8,7,3.33333333333333,4,7,6,30,20,10,20,10,10,8,8,6,7,4,"Asian","European","Political Science/International Affairs",8,2,4,3,3,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6
"6936",469,4,0,7,2,19,15,5,1,15,495,0,-0.19,0,32,6,20,20,20,15,15,10,1,7,7,6,5,5,5,7,6,25,"Human Rights",13,4,1,1,2,3,1,"Work at the UN",9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6,0,4,4,8,6,7,3,6,2,30,20,10,20,10,10,8,8,6,7,4,"Asian","Other","Political Science/International Affairs",6,5,2,2,1,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6
"6937",470,5,0,9,2,19,15,13,14,1,481,0,0.67,0,23,2,25,20,15,20,5,15,0,7,7,8,5,7,1,4,1,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,4,5,4,2,3,4,3,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,8,2,3,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6
"6938",470,5,0,9,2,19,15,13,15,2,482,1,0.15,0,30,2,20,10,22,20,15,13,1,8,6,8,6,7,5,6,5,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,2,8,9,7,6,6,7,6,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",6,2,2,6,1,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4
"6939",470,5,0,9,2,19,15,13,7,3,483,0,0.64,0,28,2,40,20,20,20,0,0,0,10,9,10,10,10,9,9,9,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,4,5,5,6,5,3,4,4,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,1,6,3,1,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5
"6940",470,5,0,9,2,19,15,13,13,4,484,0,0.43,1,31,4,16,16,20,16,16,16,1,9,8,10,8,7,7,7,3,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,3,8,2,2,2,5,4,20,15,30,20,10,5,4,7,7,7,9,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,1,6,4,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,6
"6941",470,5,0,9,2,19,15,13,10,5,485,0,0.17,0,29,1,20,15,20,15,15,15,1,10,10,10,10,10,10,10,8,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,4,5,3,2,3,4,4,20,15,30,20,10,5,4,7,7,7,9,"Asian","Black","Medical Science/Pharmaceuticals/Bio Tech",3,4,2,6,2,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6
"6942",470,5,0,9,2,19,15,13,12,6,486,0,0.52,0,32,3,20,20,20,15,10,15,0,8,5,8,7,9,8,5.86666666666667,3.73333333333333,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,2,7,9,6,3,5,7,7,20,15,30,20,10,5,4,7,7,7,9,"Asian","Latino","Medical Science/Pharmaceuticals/Bio Tech",1,1,3,6,2,7,1,3,10,8,6,4,1,9,8,1,7,10,5,8,2,2,8
"6943",470,5,0,9,2,19,15,13,6,7,487,0,0.5,1,24,4,25,26,15,10,9,15,1,7,4,7,4,8,2,5,2,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,2,6,7,2,2,2,4,3,20,15,30,20,10,5,4,7,7,7,9,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,1,5,3,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,5
"6944",470,5,0,9,2,19,15,13,1,8,488,1,0.56,1,29,4,15,20,20,20,5,20,1,8,8,8,8,8,8,8,5,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,5,5,5,8,5,5,7,7,20,15,30,20,10,5,4,7,7,7,9,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,3,2,3,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,5
"6945",470,5,0,9,2,19,15,13,2,9,489,1,0.26,0,28,2,20,10,20,20,20,0,1,7,7,9,9,8,7,10,8,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,7,7,5,7,5,7,8,5,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",5,6,3,2,1,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,6
"6946",470,5,0,9,2,19,15,13,8,10,490,0,0.78,0,29,2,30,15,20,10,10,15,1,9,8,9,8,9,8,8,5,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,2,4,6,4,3,2,2,2,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,6,2,6,3,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3
"6947",470,5,0,9,2,19,15,13,3,11,491,1,0.23,0,29,3,30,10,25,20,8,7,1,8,7,7,8,8,6,7,6,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,7,6,8,5,5,4,7,5,20,15,30,20,10,5,4,7,7,7,9,"Asian","Latino","Medical Science/Pharmaceuticals/Bio Tech",3,3,2,4,1,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,5
"6948",470,5,0,9,2,19,15,13,11,12,492,0,0.11,0,30,6,30,0,30,30,10,0,1,10,10,10,10,8,10,10,6,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,5,4,5,2,3,6,4,20,15,30,20,10,5,4,7,7,7,9,"Asian","Other","Medical Science/Pharmaceuticals/Bio Tech",1,1,2,4,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7
"6949",470,5,0,9,2,19,15,13,4,13,493,0,0.01,1,20,4,30,10,10,30,10,10,0,6,7,9,6,9,0,4,1,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,7,2,3,3,3,5,3,20,15,30,20,10,5,4,7,7,7,9,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,5,6,5,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,10
"6950",470,5,0,9,2,19,15,13,5,14,494,0,0.68,0,30,2,25,25,25,25,0,0,1,8,8,8,8,8,8,8,6,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,7,4,4,3,3,6,3,20,15,30,20,10,5,4,7,7,7,9,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",8,2,4,3,3,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6
"6951",470,5,0,9,2,19,15,13,9,15,495,1,-0.18,0,32,6,20,20,20,15,15,10,1,6,7,7,6,7,6,6,6,29,"medicine",4,4,1,1,1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,4,4,6,9,2,4,7,5,20,15,30,20,10,5,4,7,7,7,9,"Asian","Other","Medical Science/Pharmaceuticals/Bio Tech",6,5,2,2,1,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6
"6952",471,6,0,11,2,19,15,12,13,1,481,0,0.46,0,23,2,25,20,15,20,5,15,0,3,6,7,6,7,2,2,1,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,4,3,4,3,4,2,2,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,8,2,3,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6
"6953",471,6,0,11,2,19,15,12,14,2,482,0,0.11,0,30,2,20,10,22,20,15,13,0,5,6,7,6,7,6,5,4,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,5,6,7,5,6,4,4,3,25,10,20,10,15,20,7,8,8,8,8,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",6,2,2,6,1,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,4
"6954",471,6,0,11,2,19,15,12,6,3,483,0,0.32,0,28,2,40,20,20,20,0,0,0,7,9,10,9,10,5,8,7,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,5,5,5,5,5,4,4,4,25,10,20,10,15,20,7,8,8,8,8,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,1,6,3,1,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5
"6955",471,6,0,11,2,19,15,12,12,4,484,0,0.09,1,31,4,16,16,20,16,16,16,1,8,7,10,10,8,7,7,6,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,3,5,6,2,3,2,2,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,1,6,4,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,6
"6956",471,6,0,11,2,19,15,12,9,5,485,0,0.09,0,29,1,20,15,20,15,15,15,1,10,10,10,9,10,8,9,7,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,4,4,4,4,4,2,2,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","Black","Medical Science/Pharmaceuticals/Bio Tech",3,4,2,6,2,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6
"6957",471,6,0,11,2,19,15,12,11,6,486,0,0.39,0,32,3,20,20,20,15,10,15,0,6,7,8,6,8,8,6,4,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,6,6,5,5,4,3,2,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","Latino","Medical Science/Pharmaceuticals/Bio Tech",1,1,3,6,2,7,1,3,10,8,6,4,1,9,8,1,7,10,5,8,2,2,8
"6958",471,6,0,11,2,19,15,12,5,7,487,0,0.3,1,24,4,25,26,15,10,9,15,1,5,4,6,5,6,2,5,3,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,4,8,8,4,5,4,3,3,25,10,20,10,15,20,7,8,8,8,8,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,1,5,3,4,4,2,8,5,3,2,5,2,7,8,5,9,6,10,6,2,5
"6959",471,6,0,11,2,19,15,12,15,8,488,0,0.69,1,29,4,15,20,20,20,5,20,0,5,5,5,5,5,5,5,5,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,4,2,4,3,7,2,1,1,25,10,20,10,15,20,7,8,8,8,8,"Asian","Asian","Medical Science/Pharmaceuticals/Bio Tech",1,1,3,2,3,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,5
"6960",471,6,0,11,2,19,15,12,1,9,489,1,0.04,0,28,2,20,10,20,20,20,0,1,6,8,9,7,8,6,7,8,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,1,7,7,7,7,7,6,7,7,25,10,20,10,15,20,7,8,8,8,8,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",5,6,3,2,1,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,6
"6961",471,6,0,11,2,19,15,12,7,10,490,0,0.59,0,29,2,30,15,20,10,10,15,1,9,8,8,6,9,5,6,5,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,4,6,6,5,5,4,3,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","European","Medical Science/Pharmaceuticals/Bio Tech",1,6,2,6,3,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3
"6962",471,6,0,11,2,19,15,12,2,11,491,0,0.19,0,29,3,30,10,25,20,8,7,0,7,7,7,7,7,6,6,6,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,1,8,7,7,8,8,8,7,6,25,10,20,10,15,20,7,8,8,8,8,"Asian","Latino","Medical Science/Pharmaceuticals/Bio Tech",3,3,2,4,1,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,5
"6963",471,6,0,11,2,19,15,12,10,12,492,0,0.17,0,30,6,30,0,30,30,10,0,1,2,10,7,7,0,10,10,7,30,"medicine",4,4,8,8,2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,6,6,7,6,6,6,3,2,25,10,20,10,15,20,7,8,8,8,8,"Asian","Other","Medical Science/Pharmaceuticals/Bio Tech",1,1,2,4,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7
